filename,style,color_palette,materials,lighting,mood,objects,layout,summary,style_group,mood_group,lighting_group,room_type,is_bedroom
shabby-chic-style_831.jpg,Scandinavian,"white, beige, light wood","linen, wood, marble",natural soft light from large windows and a chandelier,calm and airy,"bed, chest of drawers, sofa, dining table, mirror","open space with central seating area, bedroom and dining room separated by a small hallway",Bright and airy Scandinavian-style interior with neutral colors and natural lighting.,Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
shabby-chic-style_843.jpg,Modern Minimalist,"white, beige, light wood","steel, leather, wood",natural soft light from large windows,calm and airy,"bed, mirror, chair, side table, lamp",open space with central bed in a corner next to the window,"The room is designed in a modern minimalist style, using mostly white and light wood colors. Steel and leather materials are used for structural elements and furniture. Large windows allow natural light to enter the space, creating a calm and airy atmosphere. The bed serves as a central piece in the room's layout, situated next to the window for a cozy corner spot.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
shabby-chic-style_846.jpg,Modern Minimalist,"white, gray, light wood","wood, fabric, glass",natural soft light from large windows and ceiling fixture,calm and airy,"bed, nightstands, dresser, desk","space is divided into distinct areas for sleeping, working, and relaxation","This bedroom features a modern minimalist design with white accents, wood materials, and large windows that fill the room with natural light.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
shabby-chic-style_863.jpg,Modern Minimalist,"white, blue, pink","fabric, wood, metal",soft ambient lighting with accent light on nightstand,calm and cozy,"bed, nightstand, lampshade, pillows, floral patterned throw","narrow bed in center of space, flanked by two nightstands with lamps on either side",This is a simple and clean modern bedroom design featuring pink and blue accents with a focus on minimalism.,Minimalist,Calm/Serene,Ambient/Soft,Bedroom,TRUE
shabby-chic-style_869.jpg,Scandinavian,"beige, light wood, pink","linen, wood, glass",bright and natural light from a large window,calm and clean,"bed, nightstand, flower vase, picture frame","minimalist with no clutter, focusing on simplicity and space","The image depicts a well-lit bedroom with a Scandinavian design style. The room features light wood tones for the bed and nightstand, linen for the bedding, and pink accents in the pillows and walls. Natural light floods into the room from a large window, creating a calm and clean atmosphere.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
shabby-chic-style_88.jpg,Scandinavian,"white, green, light wood","wood, linen, brass",natural light from large windows creating a bright and airy atmosphere,calm and inviting,"sofa, coffee table, plant, floor lamp","open space with a central seating area, surrounded by white pillows on couches","The interior design has a Scandinavian influence, featuring an open layout that is bright and inviting. Materials include wood, linen, and brass. Color palette consists of whites, greens, and light woods. A vase filled with flowers adds a touch of freshness to the space.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
shabby-chic-style_903.jpg,Scandinavian,"white, blue, neutral","wood, fabric, metal",natural light from large windows,calm and serene,"couch, throw pillows, area rug, coffee table",open space with central seating area,"The living room is a modern, Scandinavian-inspired space with a neutral color palette, featuring wooden accents and comfortable furniture for relaxation.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
shabby-chic-style_919.jpg,Modern Minimalist,"white, gray, green","fabric, linen, wood, metal",natural light from large windows and overhead recessed lighting,"modern, sleek, clean and luxurious","queen size bed with gray comforter, two nightstands with lamps on top, floor mirror, artwork","bedroom layout features a bed along the wall opposite large windows, flanked by two nightstands and a floor mirror for dressing area","This is a modern and minimalist bedroom with a clean and luxurious feel. The color palette consists of white, gray, and green accents, and materials used include fabric, linen, wood, and metal. The room benefits from natural light and overhead recessed lighting that create a bright and airy atmosphere.",Minimalist,Modern/Sophisticated,Natural (Window),Bedroom,TRUE
shabby-chic-style_922.jpg,Minimalist,"pink, white, wood","cotton, leather, metal",Natural light from a window. Overhead lighting.,Calm and fresh.,"bed, nursery crib, nightstand, dresser, lamp",Divided room with one section for sleeping and another for nursery. Bed in the corner with a window.,Unknown,Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
shabby-chic-style_96.jpg,Modern Minimalist,"white, blue accent","velvet upholstery, wooden headboard",warm and inviting with soft overhead lighting,elegant and serene,"bed, sofa, coffee table, lamp, plant",organized space layout with a separate seating area,"A luxurious bedroom with a modern design, featuring a large bed, upholstered furniture, and soft lighting for a serene atmosphere.",Minimalist,Calm/Serene,Ambient/Soft,Bedroom,TRUE
shabby-chic-style_99.jpg,Scandinavian,"neutral, beige, blue","light wood, fabric, metal",bright natural light from windows,calm and airy,"bed, shelves, books, poster",open space with central furniture arrangement,"A simple, clean bedroom design with a focus on functionality and natural light.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_1.jpg,Modern,"white, cream, navy blue","wood, fabric","natural light from windows, complemented by indoor light fixtures",warm and inviting,"bed, nightstands, chair, table",large bedroom with a seating area in front of windows,"This is a modern bedroom that combines various textures, colors, and natural lighting to create a warm and inviting atmosphere.",Modern,Warm/Cozy,Natural (Window),Bedroom,TRUE
southwestern_137.jpg,Modern Minimalist,"white, neutral tones, natural wood","wood, fabric, metal",natural soft light from large windows,calm and serene,"bed, chair, coffee table, plant, artwork",open space with central seating area around bed,"This modern minimalist room features a clean and uncluttered design, with neutral tones dominating the color palette. The large windows allow for an abundance of natural light to fill the space, creating a calm and serene atmosphere. The centerpiece is a comfortable bed, surrounded by a minimal number of furnishings that include a coffee table and a single chair. A plant and artwork add warmth and personality to the room, making it both functional and inviting.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_147.jpg,Southwestern,"brown, orange, white","wood, brick, leather",warm ambient light from ceiling fans and recessed lights,rustic and comfortable,"couch, bed, coffee table, area rug, fireplace",a combined living room and bedroom with an L-shaped couch creating a cozy seating area,"The interior of this house is designed in a Southwestern style, featuring warm earth tones and materials like wood and leather. The space is well-lit by ceiling fans and recessed lights, creating a comfortable and rustic ambiance.",Other,Warm/Cozy,Recessed,Bedroom,TRUE
southwestern_189.jpg,Modern Minimalist,"white, blue, wood, gray","linen, wood, steel, glass",moderate light with soft ambient glow from recessed lights and floor lamps.,calm and serene,"king-size bed with pillows and a throw blanket, wooden headboard, two side tables with lamps, sofa with matching cushions",open plan with sleeping area separated from living space by rug,"The bedroom features a clean, modern design with minimalist decor and neutral color palette. The large king-size bed is the focal point of the room, with matching side tables for lamps, which provide soft ambient lighting. The open layout allows for easy flow between the sleeping area and the living space, creating a serene and uncluttered atmosphere.",Minimalist,Calm/Serene,Recessed,Bedroom,TRUE
southwestern_200.jpg,Modern Minimalist,"white, light gray, beige, wood","glass, wood, leather, metal",natural soft light from large windows,calm and serene,"bed, dresser, mirror, lounge chair, couch",open space with central bedroom area,"This modern, minimalist bedroom features a white color palette, glass walls, and wood accents. The room is bathed in natural light from the windows. The open layout promotes a calming atmosphere while the comfortable furnishings invite relaxation.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_216.jpg,Modern Minimalist,"light gray, white, beige","wood, linen, marble",bright and natural light from large windows,calm and airy,"king-size bed, dresser, lamp, chaise lounge","open space with central seating area, surrounded by windows","A modern minimalist bedroom featuring a king-size bed and chaise lounge, set against large windows that bring in bright natural light.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_217.jpg,Scandinavian,"off white, gold, rust","wood, fabric",natural sunlight,warm and cozy,"bed, nightstand, chair, table",spacious with high ceiling,"The bedroom is in a Scandinavian style, featuring natural colors like off white, gold and rust. It has wooden accents and is filled with soft fabric furnishings that create a warm and cozy mood.",Scandinavian,Warm/Cozy,Natural,Bedroom,TRUE
southwestern_22.jpg,Scandinavian,"blue, orange, red","burlap, wood, leather",natural sunlight and warm candles,cozy and inviting,"trunk with pillows, blanket, pillow on trunk",travel-inspired bohemian living space,"This living space embraces a Scandinavian bohemian style, featuring a trunk filled with colorful throw pillows and blankets. The materials used include burlap, wood, and leather for a natural and rustic feel. Sunlight pours in through the windows, creating a warm and cozy atmosphere.",Scandinavian,Warm/Cozy,Natural,Bedroom,TRUE
southwestern_221.jpg,Contemporary,"white, gray, black","wood, metal, fabric",The room is well-lit with natural sunlight coming through the large windows.,"Warm and inviting, with a focus on comfort and luxury.","bed, nightstands, seating area, rugs","The room features a large bed in the corner next to the window. In front of the bed, there's a seating area with two nightstands on either side. There are also rugs scattered on the floor.","This spacious bedroom offers a comfortable and stylish retreat with its contemporary design, luxurious materials, and well-lit space.",Contemporary,Warm/Cozy,Natural (Window),Bedroom,TRUE
southwestern_231.jpg,Modern Minimalist,"white, light wood, dark grey","glass, linen, wood, steel",natural soft light from large windows and ceiling lights,calm and airy,"bed, sofa, coffee table, plant, chairs",open space with central seating area,"This modern, minimalist bedroom features a calming color palette of white and light wood, paired with dark grey accents. The room is illuminated by natural soft light from large windows and ceiling lights. The space includes a comfortable bed, a cozy sofa, a practical coffee table, a plant for greenery, and chairs to create a central seating area.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_237.jpg,Southwest,"ochre, rusty red, turquoise","adobe, wood-framed windows, natural stone, woven tapestry",natural light from many windows and a skylight,"warm, inviting, and relaxed","sofa with colorful pillows, wooden coffee table, potted plant, flooring area rug",open floor plan with multiple seating areas,"This Southwest-inspired space features a warm palette of ochre, rusty red, and turquoise, blended with natural adobe walls and wooden accents. The room is filled with colorful furniture, including comfortable couches and cozy rugs. Natural light streams in through numerous windows and a skylight, creating an inviting atmosphere that is both relaxed and full of energy.",Other,Warm/Cozy,Natural (Window),Bedroom,TRUE
southwestern_258.jpg,Scandinavian,"white, blue, gray","wood, fabric, glass",bright and natural light from large windows,calm and airy,"bed, couch, coffee table, lamp, plant",open space with bedroom area separate from living room,"The interior design of this home is a modern take on Scandinavian style, characterized by clean lines and an emphasis on natural light. The color palette includes white, blue, and gray tones that create a serene atmosphere. Materials used are wood for the flooring and furniture, fabric for upholstery, and glass for the windows to allow ample sunlight in. The layout of the space is open and separate areas include a bedroom and living room, both featuring large windows that enhance the feeling of spaciousness.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_264.jpg,Modern Minimalist,"white, black, grey","wood, leather, metal",natural light coming from large windows and recessed ceiling lights,"clean, contemporary, and spacious","bed, nightstand, chair, coffee table, bookshelf",open concept with bedroom area separated from living room by a low wall,"This modern minimalist space features clean lines, neutral colors, and a thoughtful layout that separates sleeping areas while maintaining an open feel.",Minimalist,Modern/Sophisticated,Natural (Window),Bedroom,TRUE
southwestern_290.jpg,Modern Minimalist,"white, gray, green","wood, fabric",natural light from a large window,calm and peaceful,"bed, nightstand, plant, artwork",compact with emphasis on simplicity,"This modern bedroom features a minimalist design with a calming color palette, natural lighting, and simple furniture placement. A compact layout emphasizes functionality and tranquility.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_295.jpg,Modern Minimalist,"light wood, neutral gray, white","concrete, steel, linen",natural soft light from large windows with glass doors,calm and airy,"bed, wooden nightstand, pillows, abstract artwork",open space with central seating area defined by bed and sofa arrangement,"This modern minimalist living room features a serene color palette of light wood, neutral gray, and white. The concrete wall adds an industrial touch, while the glass doors and large windows let in ample natural light. A comfortable bed with wooden nightstand is central to the space, with a sofa and abstract artwork contributing to a cozy atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_308.jpg,Modern Minimalist,"neutral grey, white, wood accents","glass for windows and doors, natural wood beams, black metal railings",Natural soft light from large glass windows providing panoramic view of mountains,"Airy and spacious, with a serene ambiance","white sofa with red throw pillows, modern wood coffee table, large potted plant on floor, black leather armchair",Open space layout with central seating area focusing on the stunning mountain view outside,"This modern living room is designed with a minimalist approach, utilizing large glass windows to maximize natural light and provide a breathtaking view of the mountains.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_318.jpg,Southwest,"sand, rust, ochre","adobe brick, wood, cork",natural light from window and kiva fireplace,warm and inviting,"kiva style fireplace, Native American blanket on bed, Santa Fe style chair","bedroom with built-in furniture, centered around kiva fireplace","This is a cozy southwestern style bedroom with adobe brick walls and wooden ceiling beams. The room features a large kiva fireplace as the focal point, with warm earth tones accented by rust and ochre. The bed is centrally positioned around this feature, with traditional Santa Fe style furniture that complements the overall aesthetic.",Other,Warm/Cozy,Natural (Window),Bedroom,TRUE
southwestern_334.jpg,Modern Minimalist,"white, beige, light wood","wood, leather, plastic",bright and natural from large windows and skylights,airy and expansive,"modern white sofa, curved wood coffee table, large potted plant, modern metal floor lamp, round woven throw pillow",open space with central seating area and outdoor view,"This image showcases a modern minimalist style with clean lines, neutral colors, and natural materials. The bright lighting from windows and skylights adds to the airy atmosphere, while the large potted plant and woven throw pillow add a touch of warmth.",Minimalist,Bright/Airy,Natural (Window),Bedroom,TRUE
southwestern_357.jpg,Modern Minimalist,"white, black, gray, wood","wood, fabric, metal",natural soft light from large windows,calm and airy,"bed, couch, nightstand, chair, lamp, artwork",open space with central seating area,"This modern hotel room features a minimalist design, using wood for the bed frame and furniture, black accents, gray linens on a white bed, and a neutral color palette to create a calm and airy atmosphere. Natural light floods in through large windows, enhancing the serene vibe of the space.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_375.jpg,Southwestern,"red, beige, green","stucco wall, bamboo plants, ceramic planter, rustic pottery",Natural light with warm shadows and highlights from the sun,Calm and serene,"Stylized sun face on wall, Cactus plants, Bamboo sticks, Sculpted planter",Outdoor garden with raised flower beds,"A soothing desert-style outdoor space featuring natural elements, warm tones and a sun motif.",Other,Calm/Serene,Natural,Garden/Outdoor,TRUE
southwestern_38.jpg,Modern Minimalist,"white, beige, light wood","oak wood, linen, steel",natural soft light from large windows,calm and airy,"sofa, coffee table, plant, floor lamp",open space with central seating area,"This spacious bedroom features a modern minimalist design, characterized by white walls and light wood accents. The room is filled with natural light from large windows, creating a calm and airy atmosphere. The bed, made of oak wood, sits at the center of the space, flanked by a sofa for seating. The coffee table holds a plant that adds a touch of nature to the room, while a floor lamp stands ready to provide additional lighting when needed.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_404.jpg,Modern Minimalist,"blue, white, pink","wool, linen, leather",bright and even light with recessed lights,calm and serene,"bed, headboard, pillows, sheets",space organized around bed for comfortable sleep,Spacious and inviting bedroom with a cozy and modern design.,Minimalist,Calm/Serene,Recessed,Bedroom,TRUE
southwestern_429.jpg,Modern Minimalist,"white, beige, gray","metal, wood, glass","natural light from surrounding windows, with warm LED track lights supplementing",calm and airy,"patio set on wooden deck, outdoor rug, outdoor sofa and chairs, potted plants","open space with central seating area, flanked by raised beds of various plants","This outdoor living space is designed in a modern minimalist style, featuring clean lines and natural materials. The color palette includes white, beige, and gray tones, complemented by wood accents. The space is illuminated with warm LED lights to create a calm and airy atmosphere. A variety of plants are used to add life and texture, while the patio set on wooden deck provides a comfortable seating area for relaxation or entertaining.",Minimalist,Calm/Serene,Natural (Window),Living Room,TRUE
southwestern_432.jpg,Southwestern,"blue, white, brown","wood, leather, brass",Natural light from skylights and warm ambient lighting,"Warm, inviting, rustic","couch, coffee table, chairs, lamps, pillows",Open concept with a central focus on the seating area,"This Southwestern-style living room features warm wood tones, blue accents, and rustic furniture, creating an inviting atmosphere.",Other,Warm/Cozy,Natural,Bedroom,TRUE
southwestern_446.jpg,Modern Minimalist,"white, gray, black","leather, wood, metal",Natural light from large windows,Calm and serene,"Queen size bed, Leather headboard, Rustic wall decoration, Wall sconce",Open space with central seating area,Modern minimalist design featuring a queen size bed in the center of an open room with rustic accents on the walls and a leather headboard.,Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_447.jpg,Southwestern,"beige, stone, tan, green","brick, wood, metal, plastic","Natural light from large windows and skylights, warm and inviting",Southwestern design creates a welcoming and relaxed atmosphere,"large stone fireplace, wildflower arrangement in pots on front porch, Native American rugs, wooden armoire","Open layout with hallways leading to bedrooms, large living room at center of home","Southwestern style house features stucco walls and flooring, wooden ceiling beams, stone fireplace, and natural desert landscaping.",Other,Other,Natural (Window),Bedroom,TRUE
southwestern_454.jpg,Modern Minimalist,"beige, light wood, blue accent","concrete, leather, linen",natural soft light from large windows and recessed lighting,calm and airy,"sofa, coffee table, plant, floor lamp, throw pillows",open space with central seating area in front of large window overlooking desert landscape,"Modern interior design showcasing clean lines, neutral colors, and minimalist decor. The space is well-lit by natural light and features a comfortable sitting area for relaxation.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_460.jpg,Modern,"earth tones, neutral whites","stone, wood, metal","soft, warm lighting from natural windows and outdoor lights",modern and serene with a touch of rustic charm,"white sofa, wooden coffee table, stone fireplace, large art piece","open floor plan with central living area, separate dining space, and private bedroom areas","This modern home in Arizona exudes a serene and stylish atmosphere. The stone exterior leads to an open interior filled with neutral colors and natural materials, creating a warm and inviting space that blends the best of contemporary design with rustic elements.",Modern,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_463.jpg,Southwestern,"brown, white, red","stone, wood, brick","Warm, ambient lighting from chandelier and candles.",Elegant and rustic with a warm and welcoming atmosphere.,"couches, coffee table, decorative pillows, area rug",Open floor plan with seating area centered around fireplace.,"Southwestern style living room featuring stone walls, wood and brick accents, warm lighting, and comfortable furniture.",Other,Warm/Cozy,Pendant/Chandelier,Bedroom,TRUE
southwestern_470.jpg,modern,"beige, red, brown","wooden floors and walls, cotton linens, leather headboard",warm ambient light from recessed ceiling fixtures,comfortable and inviting,"king size bed, two nightstands with lamps, large window, area rug","central queen size bed flanked by two nightstands, all on beige carpeting",A modern bedroom with a cozy and inviting atmosphere. The room features wooden floors and walls that complement the warm lighting and comfortable cotton linens. A large window offers natural light during the day while recessed ceiling fixtures provide ambient light at night.,Modern,Warm/Cozy,Recessed,Bedroom,TRUE
southwestern_481.jpg,Scandinavian,"white, blue, orange","wood, linen, metal",natural soft light from large windows,calm and airy,"bed, nightstand, pillows, lamp",open space with central bed area,"This is a modern Scandinavian bedroom with an open layout. The color palette consists of white, blue and orange, giving it a bright and cheerful feel. Materials used are wood, linen and metal, contributing to the room's clean and natural aesthetic.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_484.jpg,Scandinavian,"light wood, blue, white","wood, fabric, brick",natural soft light from large windows,cozy and inviting,"sofa, coffee table, plant, floor lamp, child's bedroom set",open space with central seating area around a wooden dining table,"This image depicts a cozy, modern living room and kitchen combination that offers ample natural lighting and Scandinavian-style furniture.",Scandinavian,Warm/Cozy,Natural (Window),Bedroom,TRUE
southwestern_489.jpg,Lodge,"brown, white, wood","stone, wood, leather",warm ambient light from stone fireplace and recessed ceiling lights,comfortable and cozy,"large stone fireplace, mountain-themed decor, wooden coffee table, leather sofa with pillows, brass chandelier",open concept living and dining area,"This lodge-style living room features a cozy atmosphere with stone walls, wood furniture, and a warm glow from the stone fireplace.",Other,Warm/Cozy,Recessed,Bedroom,TRUE
southwestern_49.jpg,Modern Minimalist,"white, beige, light wood","wood, fabric",natural soft light from large windows,calm and airy,"bed, nightstands, couch, lamps, pillows","spacious room with bed as focal point, flanked by nightstands and couch against the wall, lamps providing ambient lighting.","This modern minimalist hotel room features a neutral color palette of white, beige, and light wood, paired with wooden furniture and fabric textiles. The room is bathed in natural soft light from large windows, creating a calm and airy atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_495.jpg,Modern Minimalist,"white, beige, light wood","linen, wood",natural soft light from large windows and bedside lamps,calm and airy,"bed, table, pillows, lamp",open space with central seating area surrounding large bed,"This modern minimalist bedroom features a white and light wood color palette, with linen and wood as the main materials. The room is bathed in natural soft light from large windows and bedside lamps. A large bed is situated on a wooden table accompanied by pillows and a lamp, creating an airy and calming mood.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_500.jpg,Modern,"neutral, wood tones","glass, wood, metal",Ample natural light from large windows with white blinds. Overhead fixture complements vanity lights for bathroom.,Warm and inviting,"freestanding tub, sink with vanity mirror above it, shower with glass doors","Large open space connecting bedroom, sitting area, and bathroom. Bathroom centrally located.","Modern design with neutral tones, wooden accents, and glass elements in bathroom. Ample natural light creates a warm and inviting atmosphere.",Modern,Warm/Cozy,Natural (Window),Bedroom,TRUE
southwestern_505.jpg,Scandinavian,"neutral, bright accents","wood, fabric, glass",Natural sunlight from window,Calm and cozy,"Bed, Coffee Table, Plant, Wooden Sculpture, Area Rug",Open space with central seating area,"A clean and modern bedroom with a neutral color palette, featuring a large bed as the focal point.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_522.jpg,Industrial Loft,"dark brown, light gray, beige","brick wall, concrete floor, wooden beam ceiling, metal pipes",natural soft light from large windows and recessed lighting,warm and cozy,"couch, coffee table, rug, floor lamp, decorative pillows","open space with central seating area, brick fireplace as focal point","This room features an Industrial Loft style design, with a warm and cozy mood created by the use of materials such as brick walls, concrete floors, and wooden beams on the ceiling. The color palette consists of dark brown, light gray, and beige, creating a harmonious look. Lighting is provided by large windows and recessed lighting fixtures. Furniture includes a comfortable couch, coffee table, rug, floor lamp, and decorative pillows, all arranged around a central seating area in front of a brick fireplace.",Industrial,Warm/Cozy,Natural (Window),Bedroom,TRUE
southwestern_535.jpg,Modern Minimalist,"white, gray, wood","brick wall, oak wood flooring, linen upholstery",natural soft light from large windows and overhead light,calm and airy,"bed, nightstand, lamp, potted plant",open space with central sleeping area,A modern minimalist bedroom design with natural materials and lighting.,Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_544.jpg,Scandinavian,"light beige, rustic brown, burnt orange","wood, stone, brass",natural light from large windows and floor lamps providing warm ambient lighting,calm and cozy with a touch of rustic charm,"king size bed with colorful patterned bedding, wooden headboard with decorative brass elements, two matching wood side tables with brass accents, two floor lamps providing warm ambient lighting, patterned area rug under the bed","bedroom space designed to be inviting and comfortable, centered around a king size bed",This bedroom combines Scandinavian design principles with rustic elements for a cozy and welcoming atmosphere.,Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_549.jpg,Industrial Loft,"brown, tan, cream","wood, metal, leather",industrial-inspired lighting with exposed fixtures and bulbs,bold and edgy,"antler decoration, rustic bed frame, modern bedding, wooden headboard",open and spacious with high ceilings and lofted design elements,"This is a bold and edgy industrial-inspired loft bedroom featuring a rustic wooden bed frame, modern bedding, and a large antler decoration on the wall.",Industrial,Other,Mixed/Other,Bedroom,TRUE
southwestern_556.jpg,Modern,"gray, white, wood","wood, fabric, metal",natural light from window and overhead fixtures,calm and serene,"bed, nightstands, pillows, headboard, wall art, lamps","a bedroom with a large bed, nightstands on both sides of the bed, and wall art above the bed.","A modern bedroom with a serene atmosphere featuring a large wooden bed, a well-lit space with natural lighting, and a minimalistic color palette.",Modern,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_589.jpg,Scandinavian,"white, light wood","wood, linen",natural soft light from large windows,calm and airy,"mirror, dresser, shelf, cushion",spacious open room with a central vanity area,"A clean, minimalist bathroom with Scandinavian design elements featuring light wood and linen accents.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_632.jpg,Modern,"white, gray, beige","glass, wood, fabric",Warm and inviting,Calm and serene,"bed, nightstands, pillows, artwork",Open concept with bedroom separated by glass doors from living area,"This is a modern style room with a warm color palette that includes white, gray, and beige. The space uses materials like glass, wood, and fabric to create a serene mood with warm lighting. In the center of the room is a bed with nightstands on either side, adorned with pillows and artwork on the wall.",Modern,Calm/Serene,Mixed/Other,Bedroom,TRUE
southwestern_66.jpg,Modern Minimalist,"white, beige, light wood","wood, fabric, glass",soft natural light from large window,calm and serene,"bed, side table, lamp, couch, rug",open space with central bedroom area,"A modern, minimalist room featuring soft, natural lighting and a calming atmosphere. The centerpiece of the room is a large bed dressed in white linens, flanked by a side table and lamp, with a comfortable couch and rug providing ample seating space.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_678.jpg,Modern Minimalist,"white, black, wood accents","concrete, wood beams, glass railings",natural light with ceiling lights,calm and airy,"circular sofa, coffee table, outdoor fireplace, large plant, decorative pillows",open space with central fire pit surrounded by seating and furniture,"Modern minimalist backyard with a rustic stone outdoor fireplace, wooden beams on the patio, and a circular sofa facing the fire pit.",Minimalist,Calm/Serene,Natural,Bedroom,TRUE
southwestern_68.jpg,Modern,"white, gray, yellow","wood, fabric, glass",natural light from large windows,calm and sophisticated,"bed, sofa, armchair, area rug, wall art",open space with central seating area,"This modern bedroom design features a neutral color palette, primarily white and gray, accented by yellow. The room is well-lit by natural light coming in from large windows. The material choices include wood for the bed frame and floor lamp, fabric for upholstery, and glass for an accent wall. A cozy sofa and armchair are arranged around a central seating area, which is softened with an area rug featuring geometric patterns. Above the bed, there's a colorful wall art piece that adds a touch of personality to the room.",Modern,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_684.jpg,Scandinavian,"white, beige, light wood","wood, fabric, glass",Natural soft light from large windows,Calm and airy,"sofa, coffee table, plant, floor lamp, bookshelves, throw pillows",Open space with central seating area,"This is a cozy living room with a Scandinavian design, featuring white walls and furniture with natural wood accents. The room has large windows allowing plenty of light to enter, creating a calm and airy atmosphere. A comfortable sofa and coffee table form the central seating area, and a plant adds a touch of greenery. To one side of the room is a bookshelf filled with books, while on the opposite side there's a floor lamp providing additional lighting.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_687.jpg,Modern Southwestern,"beige, earth tones, green","adobe bricks, wooden doors and windows, natural stone","Natural light from large windows and skylights, enhanced by warm recessed lighting.",Warm and inviting with a touch of rustic charm.,"adobe fireplace, wooden door and windows, cacti and succulents, woven rugs",Open concept living space with a separate bedroom wing.,"This modern Southwestern-style house combines earth tones, adobe construction, wooden accents, and natural light to create a warm and inviting atmosphere.",Modern,Warm/Cozy,Natural (Window),Bedroom,TRUE
southwestern_691.jpg,Modern Southwestern,"rustic earth tones, deep reds and browns","natural stone walls, wooden ceiling beams, leather upholstery","warm, ambient light from recessed lights, a fireplace, and natural sunlight coming in through large windows",warm and inviting with a touch of rustic charm,"large sectional sofa with throw pillows, wooden coffee table, vintage-style lanterns on poles, a tall, slender wooden sculpture, two decorative pots",open floor plan with a central sitting area adjacent to the kitchen,"This living room features a warm Southwestern design, blending natural materials and textures with rustic accents.",Modern,Warm/Cozy,Natural (Window),Bedroom,TRUE
southwestern_70.jpg,Modern Minimalist,"brown, beige, grey","leather, wood, steel","warm and cozy, with recessed lighting and a floor lamp",calm and serene,"king-size bed, couch, coffee table, area rug, wall art","open space with central seating area, flanked by side tables","The interior design of a hotel room features a warm and minimalist aesthetic, with natural materials and soft lighting. The layout is open and inviting, with the bed as the focal point.",Minimalist,Calm/Serene,Recessed,Bedroom,TRUE
southwestern_704.jpg,Native American,"brown, red, gold","wood, stone, leather",natural light from skylights and windows,warm and inviting,"long bench, large teepee structure, pillow seating area, weaving display",circular arrangement for communal gathering,"This interior design features an authentic Native American style, using earthy materials like wood and stone to create a warm and inviting space. Natural light floods in from skylights and windows, highlighting the textures of the wooden beams and leather seating. A central teepee structure serves as a focal point for communal gatherings, while a long bench offers additional seating options. The color palette is rich with earth tones, complemented by accents of red and gold. Objects like a large weaving display showcase traditional craftsmanship.",Other,Warm/Cozy,Natural (Window),Bedroom,TRUE
southwestern_717.jpg,Modern Minimalist,"beige, brown, cream","wood, fabric, concrete",Soft and natural light from large windows.,Warm and cozy,"king size bed, large flat screen TV, couch with throw pillows, lamp with wooden base, large area rug","Open space layout with bedroom in front of large windows, providing view of desert landscape.","This is a modern minimalist hotel room with warm beige tones. The space features a king size bed with throw pillows, a large flat screen TV mounted on the wall, and a comfortable couch for relaxation. Wooden accents in the lighting fixtures add to the natural ambiance, while the large area rug provides warmth underfoot. The room's layout opens up to the desert landscape outside, allowing guests to enjoy stunning views of nature.",Minimalist,Warm/Cozy,Natural (Window),Bedroom,TRUE
